Date,Financials,Resources,Industrials,Consumer Goods
2024-09-05,50313.76953125,39187.359375,42324.5,91747.5625
2024-09-06,50205.890625,38465.05859375,41775.83984375,91422.71875
2024-09-09,50493.16015625,38183.51171875,41686.53125,91849.90625
2024-09-10,51034.48046875,37687.12890625,41783.4296875,92468.8984375
2024-09-11,50288.0703125,37163.58984375,41332.08984375,92194.78125
2024-09-12,50693.23828125,38663.69140625,41250.78125,92222.4765625
2024-09-13,50381.26171875,39863.25,40756.5390625,92222.8125
2024-09-16,50367.41015625,40291.078125,40799.2109375,91773.09375
2024-09-17,51002.69921875,40850.37890625,41865.3515625,91950.578125
2024-09-18,51101.5390625,40219.578125,41840.12890625,91855.6171875
2024-09-19,51360.828125,40970.0,41992.83984375,91964.25
2024-09-20,51584.55078125,40807.30859375,41648.33984375,91662.171875
2024-09-23,52313.48046875,41621.23828125,42183.8515625,92115.453125
2024-09-25,52471.08984375,42448.78125,41922.55859375,91819.4296875
2024-09-26,52607.76171875,43196.3984375,42281.078125,91803.921875
2024-09-27,52564.828125,43056.08984375,42553.58984375,92119.3203125
2024-09-30,51871.73046875,42243.71875,42512.94921875,91235.8203125
2024-10-01,51377.8203125,43292.87890625,42061.3515625,91160.140625
2024-10-02,51412.30078125,43775.01171875,41597.6484375,90662.8984375
2024-10-03,51041.0703125,43145.96875,41542.73828125,90187.46875
2024-10-04,51118.80078125,43142.3984375,41615.44140625,90082.3671875
2024-10-07,51170.171875,42553.5390625,41546.48828125,89643.859375
2024-10-08,51147.78125,41584.5390625,41186.91015625,89818.1015625
2024-10-09,50735.5390625,41618.578125,41427.78125,90233.9921875
2024-10-10,51028.671875,41903.46875,40999.078125,89998.7734375
2024-10-11,51875.0,42250.0703125,41715.01953125,90078.546875
2024-10-14,51998.5,42296.41015625,41696.328125,90337.703125
2024-10-15,52397.94921875,41678.6796875,41672.62890625,90806.859375
2024-10-16,52318.48828125,42858.0703125,41257.9296875,90628.2265625
2024-10-17,52076.23046875,44189.53125,41037.0390625,90082.0078125
2024-10-18,52261.5703125,44937.2890625,40765.25,89277.5703125
2024-10-21,51925.16015625,45626.1484375,40692.1796875,89047.2265625
2024-10-22,51456.01171875,45765.01171875,40236.8203125,88602.8828125
2024-10-23,51413.0703125,45008.9609375,39906.08984375,88967.6484375
2024-10-24,51930.7890625,45821.23046875,40081.55078125,88535.109375
2024-10-25,51415.26171875,45968.94140625,40397.6015625,88577.796875
2024-10-28,51858.140625,45982.30859375,41029.0,89589.34375
2024-10-29,50963.640625,46162.2109375,40810.6484375,90046.671875
2024-10-30,51273.98046875,45202.48828125,40593.19921875,89430.7890625
2024-10-31,51001.26953125,43432.1484375,39950.140625,88496.3671875
2024-11-01,51410.26953125,43937.16015625,40276.71875,89272.7578125
2024-11-04,51725.76953125,43654.23828125,40161.8203125,89029.859375
2024-11-05,51890.890625,44223.41015625,40278.58984375,89752.1796875
2024-11-06,51392.28125,42457.55078125,39877.69140625,90255.3671875
2024-11-07,51805.4609375,43808.01171875,39944.328125,90259.8671875
2024-11-08,51505.2890625,42493.26953125,39698.671875,90538.9765625
2024-11-11,51436.12890625,41446.0703125,39627.55859375,90680.859375
2024-11-12,51402.41015625,40106.5,39197.76953125,91368.9609375
2024-11-13,51036.37890625,40108.171875,38898.73046875,91003.390625
2024-11-14,51179.421875,39359.25,39151.26953125,92017.9609375
2024-11-15,51104.2890625,39962.26953125,39061.48828125,91295.046875
2024-11-18,51207.3515625,40669.12890625,39438.26171875,91281.8671875
2024-11-19,51243.0703125,41221.01171875,38895.3203125,90996.3984375
2024-11-20,51845.83984375,41517.03125,39656.62890625,91658.421875
2024-11-21,52340.03125,41014.44921875,39832.328125,92276.09375
2024-11-22,52088.6796875,41874.76171875,39923.25,92745.7421875
2024-11-25,51708.4609375,40758.76953125,39612.96875,91982.9375
2024-11-26,51989.359375,40816.859375,39745.41015625,92910.2578125
2024-11-27,51502.87890625,40955.30078125,39367.8515625,92811.453125
2024-11-28,51588.75,40324.76953125,39687.94140625,92696.4765625
2024-11-29,51257.30078125,40442.9609375,39532.05859375,92127.921875
2024-12-02,51612.12890625,40975.01171875,39679.1484375,93081.4296875
2024-12-03,51176.3203125,41423.91015625,39699.2109375,93264.296875
2024-12-04,51661.1484375,41225.328125,40410.44921875,93722.40625
2024-12-05,52400.51953125,40750.921875,40350.05078125,93607.84375
2024-12-06,52785.78125,40179.55859375,40465.75,93178.9609375
2024-12-09,52977.5703125,41477.4609375,40433.12109375,92903.3515625
2024-12-10,52888.7890625,41184.2109375,40098.30078125,92807.546875
2024-12-11,52450.46875,41304.9296875,40448.5,93287.890625
2024-12-12,52257.08984375,41150.1015625,40487.66015625,93427.7265625
2024-12-13,52578.9609375,40179.1796875,40719.46875,93953.8984375
2024-12-17,51624.859375,39220.578125,39851.37109375,92908.6015625
2024-12-18,51733.6796875,39330.578125,40270.12109375,91788.28125
2024-12-19,50964.3203125,38561.53125,39432.80859375,91407.78125
2024-12-20,51050.859375,38713.1484375,40005.91015625,92288.8125
2024-12-23,51133.609375,38383.96875,39886.19921875,92212.9921875
2024-12-24,51217.23828125,38850.96875,40130.28125,92144.3203125
2024-12-27,50854.94921875,38650.828125,39953.578125,92119.53125
2024-12-30,50584.3515625,38088.62890625,39835.171875,91513.5703125
2024-12-31,50630.328125,38189.48828125,39975.44140625,91353.6171875
2025-01-02,50559.890625,39517.0390625,39777.8984375,91678.2109375
2025-01-03,50953.9609375,39344.87109375,39584.5703125,91851.90625
2025-01-06,51092.33984375,39193.0,39228.01171875,91578.2890625
2025-01-07,51385.890625,39787.828125,39189.828125,92629.5703125
2025-01-08,50523.80859375,39932.69140625,38957.55859375,92296.1015625
2025-01-09,50264.12109375,41474.19140625,38880.1015625,92219.7265625
2025-01-10,49749.05859375,42112.12109375,38775.73046875,92054.2265625
2025-01-13,48821.08984375,41823.1484375,38070.23046875,90266.3203125
2025-01-14,48716.98828125,41608.62890625,37765.8984375,89402.7578125
2025-01-15,49726.390625,42226.58984375,38790.51171875,90130.6796875
2025-01-16,49428.0703125,42314.98828125,38812.1015625,90583.546875
2025-01-17,50248.71875,42631.12890625,39361.48828125,91517.0390625
2025-01-20,49959.80078125,42757.30078125,39367.44140625,91545.4296875
2025-01-21,50091.76953125,43034.19140625,39470.0390625,90710.96875
2025-01-22,49868.171875,43092.51953125,39223.44921875,90218.6484375
2025-01-23,49115.5390625,42619.87890625,38978.1484375,90173.140625
2025-01-24,48840.8203125,43363.109375,39016.6796875,90262.84375
2025-01-27,48642.76171875,42621.1484375,38852.73828125,91386.1796875
2025-01-28,48927.55078125,42171.3203125,38787.109375,92389.5234375
2025-01-29,49395.98046875,42837.5,38953.98828125,92797.3671875
2025-01-30,49419.87109375,43585.1015625,38754.26953125,92869.6015625
2025-01-31,49212.26953125,44517.87890625,38861.23046875,92725.4375
2025-02-03,48696.3984375,44775.390625,38534.69140625,92060.109375
2025-02-04,49291.4609375,44962.578125,39459.6015625,92138.9296875
2025-02-05,49227.55859375,45566.25,38921.1484375,92334.25
2025-02-06,49800.83984375,45520.078125,39266.2109375,93309.7421875
2025-02-07,50124.87890625,45469.16015625,39109.37109375,93329.359375
2025-02-10,50073.421875,46169.58984375,38951.48046875,93197.359375
2025-02-11,49935.0703125,45808.7109375,38786.96875,93189.140625
2025-02-12,50102.078125,45672.12109375,39017.78125,93415.2109375
2025-02-13,49840.25,45767.23828125,39231.5390625,91530.890625
2025-02-14,49805.078125,46098.6484375,39366.0,90985.25
2025-02-17,49682.23046875,44993.12109375,39239.01171875,90578.6796875
2025-02-18,49970.328125,45029.44140625,39066.19140625,90855.046875
2025-02-19,49839.83984375,44174.51953125,38815.94921875,91079.7265625
2025-02-20,49700.890625,45633.01953125,38492.94140625,90679.1796875
2025-02-21,50112.01953125,44532.08984375,38490.0,90369.2421875
2025-02-24,49830.55859375,44204.1015625,37895.859375,90416.2734375
2025-02-25,50159.30859375,43908.921875,38124.71875,91088.390625
2025-02-26,50753.390625,43522.55859375,38013.73046875,91881.4296875
2025-02-27,50158.671875,42780.05078125,37448.078125,91493.7109375
2025-02-28,49594.609375,41481.921875,37376.578125,91128.7265625
2025-03-03,49928.87890625,43688.1015625,37887.6015625,91809.8828125
2025-03-04,49547.8203125,42959.25,36872.62890625,90904.0625
2025-03-05,49734.94921875,44388.3984375,37054.55859375,90503.453125
2025-03-06,49236.76953125,45079.58984375,37081.19140625,90588.203125
2025-03-07,49624.05078125,46151.83984375,37471.421875,90775.8671875
2025-03-10,49047.62890625,45576.421875,37412.75,91102.4765625
2025-03-11,48579.9609375,46186.44140625,37327.48046875,90149.6328125
2025-03-12,48722.23046875,44980.3984375,37424.828125,90574.1875
2025-03-13,48958.96875,45656.01171875,37171.640625,90118.6015625
2025-03-14,49523.48828125,45981.62890625,37514.0703125,90334.75
2025-03-17,49968.21875,46395.5,37780.8515625,90465.953125
2025-03-18,49887.9609375,47468.96875,37308.26953125,89618.1796875
2025-03-19,50394.76171875,48453.3515625,37728.19921875,90241.546875
2025-03-20,50538.6484375,48754.87890625,37847.51171875,90298.7421875
2025-03-24,50217.0703125,47294.08984375,37461.0390625,89826.328125
2025-03-25,50924.078125,47877.890625,37739.05859375,90257.90625
2025-03-26,51278.6796875,47973.0703125,37496.2890625,89770.34375
2025-03-27,51071.30859375,47937.12109375,37405.3515625,90363.6328125
2025-03-28,50086.48046875,49414.37890625,37210.23828125,90642.9921875
2025-03-31,49561.4609375,49038.46875,36299.140625,90931.8515625
2025-04-01,50186.8203125,49805.33984375,36910.91015625,92206.65625
2025-04-02,48591.87890625,50071.2109375,36094.078125,91741.5625
2025-04-03,46280.671875,48629.140625,34893.66015625,89941.8515625
2025-04-04,44491.30078125,43831.73828125,33481.390625,88706.5078125
2025-04-07,45110.5390625,45070.83984375,33987.609375,88695.28125
2025-04-08,46870.359375,45706.05078125,34450.1484375,91415.7265625
2025-04-09,44795.76953125,46686.171875,33297.01171875,89274.8515625
2025-04-10,46573.05859375,50405.26953125,34762.62890625,91339.1484375
2025-04-11,46013.71875,52500.19140625,34764.30859375,91614.6171875
2025-04-14,48043.94921875,52124.53125,35753.98828125,93675.859375
2025-04-15,48329.1796875,53221.98046875,36026.390625,94712.9765625
2025-04-16,48142.578125,54390.91015625,35458.3203125,95308.5390625
2025-04-17,48424.33984375,53039.7890625,35718.26171875,95150.3671875
2025-04-22,48610.98046875,53003.12890625,35799.69921875,95732.0703125
2025-04-23,49299.55859375,50533.44921875,36280.859375,95722.0625
2025-04-24,49776.3984375,50752.1796875,36575.171875,96208.65625
2025-04-25,50212.48046875,49573.98828125,36931.078125,95777.0703125
2025-04-29,50948.6796875,49819.5390625,37020.94140625,96310.0390625
2025-04-30,50867.3203125,49949.87109375,36842.328125,96800.8671875
2025-05-02,51468.55078125,48901.58984375,37705.0,97507.8203125
2025-05-05,51037.140625,50132.109375,37392.94140625,96747.2265625
2025-05-06,50492.12109375,50442.19140625,37140.30859375,96751.2578125
2025-05-07,50409.05078125,50508.73046875,36682.328125,96717.5234375
2025-05-08,50146.12890625,49394.109375,36401.87890625,96406.03125
2025-05-09,50623.19921875,50124.53125,36813.96875,96327.3203125
2025-05-12,51424.140625,47874.80859375,37370.69140625,95450.09375
2025-05-13,51458.8984375,48494.828125,37553.76953125,95014.390625
2025-05-14,51318.421875,47498.91015625,37986.140625,95022.6875
2025-05-15,51705.890625,47746.44921875,37723.4609375,94919.109375
2025-05-16,51927.7109375,47218.51953125,37499.46875,96122.4921875
2025-05-19,51303.96875,48361.26171875,37304.1015625,96260.15625
2025-05-20,50878.80078125,50068.2890625,37454.94140625,96336.8671875
2025-05-21,50937.9609375,51162.7890625,37385.78125,96720.3671875
2025-05-22,50662.0390625,51366.28125,37087.37890625,96309.828125
2025-05-23,50711.51171875,52703.80078125,36860.3984375,97129.796875
2025-05-26,51189.12890625,52007.30078125,37435.91015625,97597.8125
2025-05-27,51150.7890625,51451.5390625,37471.19921875,98167.4921875
2025-05-28,51517.69921875,51639.4609375,37249.94921875,97774.140625
2025-05-29,52110.9609375,51698.03125,37619.828125,98582.2265625
2025-05-30,51997.76953125,51247.640625,37716.44921875,99171.3125
2025-06-02,51828.94921875,53873.0703125,37439.921875,98316.7421875
2025-06-03,51823.19921875,52864.5703125,37583.8203125,98536.7265625
2025-06-04,52006.08984375,53179.890625,37720.12109375,98595.5234375
2025-06-05,52050.73828125,54820.2890625,37586.890625,98396.453125
2025-06-06,52626.3984375,53941.94921875,38145.6796875,98568.4921875
2025-06-09,52324.25,54517.0390625,38431.19140625,97585.359375
2025-06-10,52876.8984375,54215.390625,38140.359375,97967.0625
2025-06-11,52290.76953125,54432.0703125,37861.80859375,98032.609375
2025-06-12,52474.48046875,55476.94921875,37412.1796875,97866.0703125
2025-06-13,51091.48828125,55558.37890625,36331.23828125,96613.453125
2025-06-17,50971.109375,54340.578125,36428.46875,96330.2421875
2025-06-18,50973.19140625,54682.26953125,36469.3203125,97124.0625
2025-06-19,51153.078125,54962.6484375,36690.1484375,97773.59375
2025-06-20,51299.9296875,53997.5,36781.3203125,98026.3671875
2025-06-23,50735.05859375,55181.21875,36394.01171875,97166.7265625
2025-06-24,52310.05078125,53141.78125,36880.26171875,97769.7421875
2025-06-25,51669.44921875,53099.21875,36555.3515625,96713.953125
2025-06-26,51426.0390625,54542.640625,37020.859375,96515.9296875
2025-06-27,52186.62109375,52623.859375,37484.21875,97606.140625
2025-06-30,52442.87109375,53504.51953125,37212.23828125,97186.1875
2025-07-01,52840.19140625,54095.6796875,37244.0390625,97511.6328125
2025-07-02,52280.171875,55115.55859375,37434.69921875,96716.3984375
2025-07-03,52820.078125,54656.328125,37520.8984375,97820.09375
2025-07-04,52515.9296875,55925.171875,37272.53125,97827.71875
2025-07-07,52362.3203125,56041.421875,37028.76171875,97487.71875
2025-07-08,52560.75,55108.94140625,37022.12109375,96725.3828125
2025-07-09,52569.73046875,55148.609375,37218.12109375,97383.9296875
2025-07-10,52367.12890625,55639.48046875,37446.76171875,97633.1796875
2025-07-11,51408.55078125,56839.55078125,36825.6484375,97181.5703125
2025-07-14,51255.01171875,57012.08984375,36411.140625,97055.3671875
2025-07-15,51328.6796875,56915.2109375,36327.828125,96703.8828125
2025-07-16,51791.12890625,56117.76953125,36465.75,97239.2734375
2025-07-17,51984.140625,56355.8515625,36449.9609375,97636.0390625
2025-07-18,52882.30859375,57447.8515625,36775.05859375,98006.140625
2025-07-21,52712.23828125,60072.53125,36618.78125,97817.4921875
2025-07-22,52248.58984375,60243.328125,36626.26171875,97559.3515625
2025-07-23,52454.78125,60448.23828125,37042.80859375,97645.9765625
2025-07-24,52538.4609375,59486.1484375,37024.96875,97941.2890625
2025-07-25,52219.6484375,58395.62890625,36705.609375,97250.9609375
2025-07-28,52336.640625,58200.48828125,36758.80859375,96977.4765625
2025-07-29,52486.30859375,58493.73046875,36783.05078125,97726.5
2025-07-30,52874.8984375,58478.359375,36752.53125,98747.3984375
2025-07-31,53322.62890625,56163.80078125,35804.1796875,97801.359375
2025-08-01,52548.1015625,57415.51171875,35524.7890625,97404.7890625
2025-08-04,52791.9609375,59881.48046875,35140.5703125,97607.8828125
2025-08-05,52185.26953125,61604.7109375,35208.921875,98037.046875
2025-08-06,52275.71875,62300.69921875,35144.71875,97567.703125
2025-08-07,52305.23046875,62935.87890625,35102.69140625,97879.5
2025-08-08,52441.8203125,63362.01171875,35285.328125,98658.6484375
2025-08-11,52778.0390625,62470.8515625,35171.28125,98735.7265625
2025-08-12,53327.671875,62321.08984375,35823.01953125,99375.96875
2025-08-13,53907.58984375,62131.640625,35918.19921875,99042.6875
2025-08-14,54143.8203125,61356.73046875,35683.23828125,99050.3515625
2025-08-15,54141.94921875,61164.078125,35826.1015625,99150.609375
2025-08-18,53785.859375,60773.69140625,35545.25,99245.7265625
2025-08-19,53971.73828125,60144.41015625,36193.23828125,100218.6015625
2025-08-20,53994.05078125,59948.3984375,35927.01953125,100714.19921875
2025-08-21,54009.37890625,61840.80078125,35874.3984375,101209.796875
2025-08-22,54973.359375,61604.44921875,36623.98046875,101166.5
2025-08-25,54495.859375,62591.421875,36444.30078125,100535.3984375
2025-08-26,53890.05078125,62906.30078125,35869.30078125,100106.3984375
2025-08-27,53928.12109375,62429.109375,35948.12890625,99575.203125
2025-08-28,54348.171875,61602.0390625,36108.609375,98883.296875
2025-08-29,53806.609375,62208.83984375,36042.33984375,99203.203125
2025-09-01,53520.5390625,64314.26171875,35120.71875,98277.3984375
2025-09-02,52851.73046875,64873.328125,34140.26171875,97391.703125
2025-09-03,52174.328125,67026.34375,34373.1484375,96721.796875
2025-09-04,51797.78125,64731.3203125,34176.5,97119.203125
2025-09-05,52251.921875,65946.703125,34306.19921875,97583.703125
2025-09-08,52859.51171875,67918.7265625,34594.5703125,97451.3984375
2025-09-09,53050.62890625,68022.71875,34438.12890625,98013.6015625
2025-09-10,52762.421875,69695.578125,33968.37890625,97897.3984375
2025-09-11,53341.2109375,69200.1875,33962.359375,98015.203125
2025-09-12,53753.98828125,69680.3671875,33844.62890625,98315.296875
2025-09-15,53648.44921875,69979.4375,33614.87890625,97939.796875
2025-09-16,53680.390625,70154.2421875,33732.08984375,97469.6015625
2025-09-17,53803.76171875,70014.25,34035.55078125,98291.203125
2025-09-18,54192.9296875,69288.9296875,34026.3203125,98004.0
2025-09-19,53954.76171875,71886.9375,34011.6015625,97735.5
2025-09-22,53248.25,73514.09375,34020.21875,96286.703125
2025-09-23,53529.6484375,75550.40625,33676.19140625,95128.0
2025-09-25,52610.76953125,74731.5390625,33509.53125,95101.796875
2025-09-26,52441.44140625,76791.046875,33581.94921875,94903.6015625
2025-09-29,52191.53125,77643.546875,33632.4296875,94756.8984375
2025-09-30,52331.30078125,78264.9296875,33522.859375,94803.0
2025-10-01,52668.2890625,78939.6796875,33907.12890625,94616.3984375
2025-10-02,52575.6484375,77229.59375,33975.26171875,94991.3984375
2025-10-03,53566.12109375,78510.71875,34398.609375,94750.203125
2025-10-06,54042.0703125,79382.7734375,32837.12109375,94747.0
2025-10-07,53899.05078125,78580.4921875,32508.76953125,94339.796875
2025-10-08,54002.0,81303.328125,32620.55078125,94875.6015625
2025-10-09,54923.73046875,78712.0703125,32988.83984375,95025.203125
2025-10-10,55479.921875,77469.4609375,33100.46875,96841.203125
2025-10-13,55377.109375,80711.78125,33096.21875,96901.8984375
2025-10-14,55349.44140625,80736.609375,33113.48828125,97128.1015625
2025-10-15,55427.7109375,81215.703125,33182.0703125,96928.6015625
2025-10-16,55389.359375,85212.2421875,33115.8203125,97138.5
2025-10-17,55192.98828125,80097.3984375,33133.12109375,97349.203125
2025-10-20,55901.05859375,79894.9921875,33209.921875,97778.703125
2025-10-21,56103.69140625,74213.46875,33200.08984375,97520.6015625
2025-10-22,56774.98046875,72545.1484375,33565.7890625,98486.796875
2025-10-23,57063.25,75907.828125,33736.921875,98371.203125
2025-10-24,56840.0703125,75422.65625,33652.390625,98165.0
2025-10-27,56545.51171875,70446.296875,33384.26953125,97785.203125
2025-10-28,57403.109375,72042.453125,33658.28125,98310.8984375
2025-10-29,56923.28125,74099.0,33400.55078125,97736.0
2025-10-30,56271.3203125,74351.359375,33420.140625,96637.3984375
2025-10-31,56107.30078125,74389.1875,33389.26171875,96674.0
2025-11-03,56326.51953125,73440.8203125,33233.828125,96637.3984375
2025-11-04,55966.26171875,70292.828125,33200.73046875,96638.796875
2025-11-05,56618.25,71994.7109375,33360.21875,97842.5
2025-11-06,56879.359375,73889.59375,33386.80078125,98625.3984375
2025-11-07,56504.80859375,73316.40625,33092.87109375,98314.6015625
2025-11-10,56909.37890625,76296.046875,33276.19921875,97472.796875
2025-11-11,56762.73046875,77698.1015625,33472.1796875,97833.8984375
2025-11-12,57843.3984375,79318.1875,34205.0,98570.0
2025-11-13,58590.76953125,79555.859375,34540.9609375,98271.8984375
2025-11-14,58115.55078125,77415.2265625,33963.109375,97012.703125
2025-11-17,58899.7890625,77281.578125,34045.37109375,97122.5
2025-11-18,58086.73828125,75384.8203125,33495.98828125,96369.703125
2025-11-19,58208.23828125,78749.5625,33933.76171875,96740.1015625
2025-11-20,58431.26953125,77871.0234375,34203.30859375,97029.703125
2025-11-21,57591.94140625,75066.453125,33979.3515625,96997.703125
2025-11-24,57500.8515625,76685.6328125,34149.69140625,96597.703125
2025-11-25,57618.23046875,77632.0234375,34247.7890625,96915.5
2025-11-26,58400.12890625,79724.109375,34689.48046875,97764.6015625
2025-11-27,57549.6796875,79252.46875,34359.3984375,97836.8984375
2025-11-28,57521.671875,81479.640625,34128.4609375,97736.203125
2025-12-01,57564.1484375,83297.3984375,33877.51953125,97646.796875
2025-12-02,57896.41015625,81273.53125,33844.921875,97436.296875
2025-12-03,58546.140625,81276.3125,34233.4609375,98051.703125
2025-12-04,58833.5703125,79989.7890625,34208.75,97353.6015625
2025-12-05,59068.6484375,82957.90625,34216.12109375,97207.0
2025-12-08,58543.5390625,81003.8125,33790.98046875,96762.203125
2025-12-09,58758.71875,80647.59375,33807.75,96933.0
2025-12-10,58734.48046875,81363.28125,33810.62109375,96625.6015625
2025-12-11,58857.12109375,82804.5234375,34095.3515625,96463.296875
2025-12-12,58820.921875,85443.3671875,34204.859375,95389.3984375
2025-12-15,59550.6484375,83492.609375,34256.078125,96714.0
2025-12-17,60278.4609375,84732.546875,34450.78125,97101.0
2025-12-18,60725.640625,85096.7109375,34735.44921875,97519.296875
2025-12-19,60415.87109375,85309.109375,34817.1015625,96604.703125
2025-12-22,60096.9296875,89047.0,34720.16015625,95725.3984375
2025-12-23,60636.55078125,89163.84375,34988.7109375,96339.703125
2025-12-24,60977.76953125,89743.4296875,35121.1015625,95937.6015625
2025-12-29,61172.328125,86229.65625,35502.1796875,96928.1015625
2025-12-30,61199.3984375,87361.703125,35429.7890625,96445.8984375
2025-12-31,61140.7890625,86146.0390625,35626.48828125,96674.203125
2026-01-02,61289.58984375,86357.421875,35475.6796875,96089.796875
2026-01-05,61022.0,88412.0625,35603.96875,94794.8984375
2026-01-06,62042.21875,90582.1015625,36092.25,95285.0
2026-01-07,61846.2890625,89019.7421875,36305.78125,95086.296875
2026-01-08,62023.140625,86777.0625,36198.69921875,96092.8984375
2026-01-09,61907.80078125,89515.859375,36858.1015625,96193.796875
2026-01-12,61437.37890625,94307.8828125,36351.33984375,96285.796875
2026-01-13,61005.16015625,96245.859375,36364.6015625,96606.3984375
2026-01-14,60754.4609375,96988.4765625,36057.578125,96216.6015625
2026-01-15,61624.9609375,96559.5390625,36283.171875,97610.203125
2026-01-16,61864.609375,94942.0390625,36201.078125,97886.296875
2026-01-19,61557.03125,96395.3828125,35782.2890625,97704.8984375
2026-01-20,61594.6796875,98336.203125,35750.46875,96715.703125
2026-01-21,61616.7890625,99540.5,35832.98046875,96898.296875
2026-01-22,62838.80859375,98250.203125,36234.3515625,96664.203125
2026-01-23,62517.96875,101536.3984375,36085.7890625,96198.1015625
2026-01-26,62593.46875,106977.3984375,35712.66015625,95932.3984375
2026-01-27,62861.44140625,102993.3984375,35656.96875,96256.203125
2026-01-28,62480.859375,107870.796875,35521.3203125,96083.5
2026-01-29,63164.640625,107894.296875,35654.8515625,96169.796875
2026-01-30,62787.37109375,97066.6015625,35328.62109375,96646.296875
2026-02-02,63856.140625,92157.296875,35535.55859375,97718.296875
2026-02-03,64109.3203125,95935.203125,35879.73828125,97738.296875
2026-02-04,63596.48046875,98365.8984375,36338.828125,98342.0
2026-02-05,63570.421875,93622.5,36466.9609375,98597.0
2026-02-06,63904.8515625,95402.203125,36308.890625,99757.703125
2026-02-09,63882.55859375,96201.5,36252.83984375,98180.796875
2026-02-10,64559.609375,97279.296875,36611.80859375,97554.296875
2026-02-11,64657.87109375,99661.296875,36779.96875,97916.6015625
2026-02-12,65153.4296875,99499.0,37020.359375,98839.3984375
2026-02-13,64662.421875,97157.796875,36674.4296875,98818.796875
2026-02-16,65274.23828125,96928.703125,36488.828125,98853.0
2026-02-17,65298.48828125,93282.8984375,36330.421875,98992.5
2026-02-18,66586.8203125,97175.6015625,37076.83984375,99574.203125
2026-02-19,66363.828125,96422.203125,37357.87109375,99847.6015625
2026-02-20,66253.96875,99265.6015625,37285.87109375,100143.703125
2026-02-23,66371.890625,103310.0,36914.7109375,100332.203125
2026-02-24,66797.3984375,102744.3984375,37546.9609375,100527.6015625
2026-02-25,66174.203125,107445.8984375,37133.19921875,98844.6015625
2026-02-26,67363.5078125,105733.6015625,37680.51171875,98294.796875
2026-02-27,67275.53125,110092.796875,37603.9609375,98475.8984375
2026-03-02,66122.1015625,109230.8984375,37349.62109375,98739.0
2026-03-03,63614.140625,99023.3984375,35402.828125,96422.203125
2026-03-04,63920.5703125,100306.6015625,35902.8515625,96420.203125
2026-03-05,63448.609375,98017.0,36149.19140625,96544.3984375
2026-03-06,60766.890625,95370.1015625,34872.51953125,94562.296875
2026-03-09,60903.921875,96093.796875,34532.78125,94378.203125
2026-03-10,61867.05078125,98678.203125,34870.37109375,95307.3984375
2026-03-11,61381.3203125,95189.703125,34777.6796875,94520.203125
2026-03-12,60280.5,95869.3984375,34496.44140625,94271.203125
2026-03-13,59945.4609375,90988.703125,34082.0,94638.3984375
2026-03-16,60770.91015625,92305.3984375,34478.5703125,96148.296875
2026-03-17,61193.671875,93441.6015625,34476.0,95668.796875
2026-03-18,60593.80859375,88567.8984375,34485.37890625,94239.703125
2026-03-19,60068.6015625,83070.6015625,33968.6796875,93640.8984375
2026-03-20,59924.69921875,82249.6015625,34173.859375,94004.0
2026-03-23,59979.859375,83250.5,34160.1796875,93560.8984375
2026-03-24,59906.80078125,84068.5,34180.828125,94207.6015625
2026-03-25,61623.01171875,87958.203125,34678.921875,94428.203125
2026-03-26,61040.44921875,86179.0,34757.890625,95502.796875
2026-03-27,60395.94921875,85942.8984375,34637.98828125,95616.296875
2026-03-30,59728.80078125,88905.296875,34320.30859375,95333.8984375
2026-03-31,60247.171875,91260.6015625,34760.140625,95400.8984375
2026-04-01,61118.0,94813.5,35028.30078125,95119.1015625
2026-04-02,61022.578125,94434.0,34840.1015625,95748.1015625
2026-04-07,60840.2109375,92289.296875,34518.0703125,95728.0
2026-04-08,63447.87890625,96451.1015625,36128.19921875,96215.703125
2026-04-09,62255.8984375,96154.796875,35667.03125,95086.703125
